date,ticker,signal_strength
2023-02-24,IND_AUTO_1,-0.125
2023-02-27,IND_AUTO_1,0.5
2023-02-28,IND_AUTO_1,0.5
2023-03-01,IND_AUTO_1,0.5
2023-03-02,IND_AUTO_1,0.125
2023-03-03,IND_AUTO_1,0.5
2023-03-06,IND_AUTO_1,0.5
2023-03-07,IND_AUTO_1,0.5
2023-03-08,IND_AUTO_1,0.5
2023-03-09,IND_AUTO_1,0.5
2023-03-10,IND_AUTO_1,0.375
2023-03-13,IND_AUTO_1,0.5
2023-03-14,IND_AUTO_1,0.5
2023-03-15,IND_AUTO_1,0.5
2023-03-16,IND_AUTO_1,0.5
2023-03-17,IND_AUTO_1,0.5
2023-03-20,IND_AUTO_1,0.5
2023-03-21,IND_AUTO_1,0.5
2023-03-22,IND_AUTO_1,0.5
2023-03-23,IND_AUTO_1,0.5
2023-03-24,IND_AUTO_1,0.125
2023-03-27,IND_AUTO_1,0.125
2023-03-28,IND_AUTO_1,0.0
2023-03-29,IND_AUTO_1,-0.375
2023-03-30,IND_AUTO_1,-0.375
2023-03-31,IND_AUTO_1,-0.375
2023-04-03,IND_AUTO_1,-0.375
2023-04-04,IND_AUTO_1,-0.375
2023-04-05,IND_AUTO_1,-0.375
2023-04-06,IND_AUTO_1,-0.25
2023-04-07,IND_AUTO_1,-0.375
2023-04-10,IND_AUTO_1,-0.25
2023-04-11,IND_AUTO_1,-0.25
2023-04-12,IND_AUTO_1,-0.25
2023-04-13,IND_AUTO_1,0.1875
2023-04-14,IND_AUTO_1,0.1875
2023-04-17,IND_AUTO_1,0.0
2023-04-18,IND_AUTO_1,-0.0625
2023-04-19,IND_AUTO_1,0.0
2023-04-20,IND_AUTO_1,-0.25
2023-04-21,IND_AUTO_1,-0.25
2023-04-24,IND_AUTO_1,-0.25
2023-04-25,IND_AUTO_1,-0.25
2023-04-26,IND_AUTO_1,-0.375
2023-04-27,IND_AUTO_1,-0.375
2023-04-28,IND_AUTO_1,-0.375
2023-05-01,IND_AUTO_1,-0.375
2023-05-02,IND_AUTO_1,-0.375
2023-05-03,IND_AUTO_1,-0.375
2023-05-04,IND_AUTO_1,-0.375
2023-05-05,IND_AUTO_1,-0.375
2023-05-08,IND_AUTO_1,-0.375
2023-05-09,IND_AUTO_1,-0.375
2023-05-10,IND_AUTO_1,-0.375
2023-05-11,IND_AUTO_1,-0.25
2023-05-12,IND_AUTO_1,-0.25
2023-05-15,IND_AUTO_1,-0.25
2023-05-16,IND_AUTO_1,-0.375
2023-05-17,IND_AUTO_1,-0.375
2023-05-18,IND_AUTO_1,-0.25
2023-05-19,IND_AUTO_1,-0.125
2023-05-22,IND_AUTO_1,-0.1875
2023-05-23,IND_AUTO_1,-0.0625
2023-05-24,IND_AUTO_1,0.125
2023-05-25,IND_AUTO_1,0.0
2023-05-26,IND_AUTO_1,0.0
2023-05-29,IND_AUTO_1,0.0
2023-05-30,IND_AUTO_1,0.125
2023-05-31,IND_AUTO_1,0.125
2023-06-01,IND_AUTO_1,0.0
2023-06-02,IND_AUTO_1,0.0
2023-06-05,IND_AUTO_1,0.125
2023-06-06,IND_AUTO_1,-0.125
2023-06-07,IND_AUTO_1,-0.25
2023-06-08,IND_AUTO_1,-0.125
2023-06-09,IND_AUTO_1,-0.125
2023-06-12,IND_AUTO_1,0.125
2023-06-13,IND_AUTO_1,0.0
2023-06-14,IND_AUTO_1,0.0
2023-06-15,IND_AUTO_1,0.0625
2023-06-16,IND_AUTO_1,0.0625
2023-06-19,IND_AUTO_1,0.1875
2023-06-20,IND_AUTO_1,0.0625
2023-06-21,IND_AUTO_1,-0.0625
2023-06-22,IND_AUTO_1,-0.0625
2023-06-23,IND_AUTO_1,-0.125
2023-06-26,IND_AUTO_1,-0.125
2023-06-27,IND_AUTO_1,-0.0625
2023-06-28,IND_AUTO_1,-0.25
2023-06-29,IND_AUTO_1,-0.25
2023-06-30,IND_AUTO_1,-0.25
2023-07-03,IND_AUTO_1,-0.1875
2023-07-04,IND_AUTO_1,0.0
2023-07-05,IND_AUTO_1,0.125
2023-07-06,IND_AUTO_1,0.125
2023-07-07,IND_AUTO_1,0.125
2023-07-10,IND_AUTO_1,0.0
2023-07-11,IND_AUTO_1,0.125
2023-07-12,IND_AUTO_1,-0.125
2023-07-13,IND_AUTO_1,-0.125
2023-07-14,IND_AUTO_1,-0.25
2023-07-17,IND_AUTO_1,-0.1875
2023-07-18,IND_AUTO_1,-0.125
2023-07-19,IND_AUTO_1,0.125
2023-07-20,IND_AUTO_1,0.0
2023-07-21,IND_AUTO_1,0.0625
2023-07-24,IND_AUTO_1,-0.0625
2023-07-25,IND_AUTO_1,0.0
2023-07-26,IND_AUTO_1,0.0
2023-07-27,IND_AUTO_1,0.0
2023-07-28,IND_AUTO_1,0.0
2023-07-31,IND_AUTO_1,0.0
2023-08-01,IND_AUTO_1,-0.125
2023-08-02,IND_AUTO_1,-0.125
2023-08-03,IND_AUTO_1,0.0
2023-08-04,IND_AUTO_1,0.125
2023-08-07,IND_AUTO_1,0.125
2023-08-08,IND_AUTO_1,0.0
2023-08-09,IND_AUTO_1,-0.1875
2023-08-10,IND_AUTO_1,0.1875
2023-08-11,IND_AUTO_1,0.1875
2023-08-14,IND_AUTO_1,0.125
2023-08-15,IND_AUTO_1,0.125
2023-08-16,IND_AUTO_1,0.0
2023-08-17,IND_AUTO_1,0.0
2023-08-18,IND_AUTO_1,-0.125
2023-08-21,IND_AUTO_1,-0.125
2023-08-22,IND_AUTO_1,0.0
2023-08-23,IND_AUTO_1,0.125
2023-08-24,IND_AUTO_1,-0.125
2023-08-25,IND_AUTO_1,0.125
2023-08-28,IND_AUTO_1,0.0
2023-08-29,IND_AUTO_1,0.0
2023-08-30,IND_AUTO_1,-0.125
2023-08-31,IND_AUTO_1,0.0
2023-09-01,IND_AUTO_1,0.125
2023-09-04,IND_AUTO_1,0.0625
2023-09-05,IND_AUTO_1,0.0
2023-09-06,IND_AUTO_1,0.125
2023-09-07,IND_AUTO_1,0.0
2023-09-08,IND_AUTO_1,0.0
2023-09-11,IND_AUTO_1,0.1875
2023-09-12,IND_AUTO_1,0.1875
2023-09-13,IND_AUTO_1,0.1875
2023-09-14,IND_AUTO_1,-0.125
2023-09-15,IND_AUTO_1,-0.125
2023-09-18,IND_AUTO_1,0.0
2023-09-19,IND_AUTO_1,0.0
2023-09-20,IND_AUTO_1,0.0
2023-09-21,IND_AUTO_1,0.0
2023-09-22,IND_AUTO_1,0.0
2023-09-25,IND_AUTO_1,0.0
2023-09-26,IND_AUTO_1,0.0
2023-09-27,IND_AUTO_1,-0.125
2023-09-28,IND_AUTO_1,-0.125
2023-09-29,IND_AUTO_1,-0.125
2023-10-02,IND_AUTO_1,0.0
2023-10-03,IND_AUTO_1,-0.125
2023-10-04,IND_AUTO_1,0.25
2023-10-05,IND_AUTO_1,-0.25
2023-10-06,IND_AUTO_1,-0.25
2023-10-09,IND_AUTO_1,-0.25
2023-10-10,IND_AUTO_1,-0.25
2023-10-11,IND_AUTO_1,-0.25
2023-10-12,IND_AUTO_1,-0.25
2023-10-13,IND_AUTO_1,0.0
2023-10-16,IND_AUTO_1,-0.25
2023-10-17,IND_AUTO_1,0.0625
2023-10-18,IND_AUTO_1,0.0
2023-10-19,IND_AUTO_1,0.125
2023-10-20,IND_AUTO_1,0.0
2023-10-23,IND_AUTO_1,0.125
2023-10-24,IND_AUTO_1,0.25
2023-10-25,IND_AUTO_1,-0.1875
2023-10-26,IND_AUTO_1,-0.0625
2023-10-27,IND_AUTO_1,-0.0625
2023-10-30,IND_AUTO_1,0.0
2023-10-31,IND_AUTO_1,-0.125
2023-11-01,IND_AUTO_1,-0.125
2023-11-02,IND_AUTO_1,-0.25
2023-11-03,IND_AUTO_1,-0.25
2023-11-06,IND_AUTO_1,-0.25
2023-11-07,IND_AUTO_1,-0.25
2023-11-08,IND_AUTO_1,-0.25
2023-11-09,IND_AUTO_1,-0.25
2023-11-10,IND_AUTO_1,-0.25
2023-11-13,IND_AUTO_1,-0.25
2023-11-14,IND_AUTO_1,-0.25
2023-11-15,IND_AUTO_1,-0.25
2023-11-16,IND_AUTO_1,-0.375
2023-11-17,IND_AUTO_1,-0.375
2023-11-20,IND_AUTO_1,-0.25
2023-11-21,IND_AUTO_1,-0.25
2023-11-22,IND_AUTO_1,-0.25
2023-11-23,IND_AUTO_1,-0.25
2023-11-24,IND_AUTO_1,-0.25
2023-11-27,IND_AUTO_1,-0.25
2023-11-28,IND_AUTO_1,-0.25
2023-11-29,IND_AUTO_1,-0.25
2023-11-30,IND_AUTO_1,-0.25
2023-12-01,IND_AUTO_1,-0.25
2023-12-04,IND_AUTO_1,-0.25
2023-12-05,IND_AUTO_1,-0.25
2023-12-06,IND_AUTO_1,-0.25
2023-12-07,IND_AUTO_1,-0.25
2023-12-08,IND_AUTO_1,-0.25
2023-12-11,IND_AUTO_1,-0.25
2023-12-12,IND_AUTO_1,-0.25
2023-12-13,IND_AUTO_1,-0.25
2023-12-14,IND_AUTO_1,-0.375
2023-12-15,IND_AUTO_1,-0.25
2023-12-18,IND_AUTO_1,-0.375
2023-12-19,IND_AUTO_1,-0.375
2023-12-20,IND_AUTO_1,-0.375
2023-12-21,IND_AUTO_1,-0.375
2023-12-22,IND_AUTO_1,-0.375
2023-12-25,IND_AUTO_1,-0.25
2023-12-26,IND_AUTO_1,-0.25
2023-12-27,IND_AUTO_1,-0.375
2023-12-28,IND_AUTO_1,-0.25
2023-12-29,IND_AUTO_1,-0.25
2024-01-01,IND_AUTO_1,-0.25
2024-01-02,IND_AUTO_1,-0.125
2024-01-03,IND_AUTO_1,-0.125
2024-01-04,IND_AUTO_1,-0.125
2024-01-05,IND_AUTO_1,-0.25
2024-01-08,IND_AUTO_1,-0.25
2024-01-09,IND_AUTO_1,-0.25
2024-01-10,IND_AUTO_1,-0.25
2024-01-11,IND_AUTO_1,-0.25
2024-01-12,IND_AUTO_1,-0.25
2024-01-15,IND_AUTO_1,-0.25
2024-01-16,IND_AUTO_1,-0.25
2024-01-17,IND_AUTO_1,-0.375
2024-01-18,IND_AUTO_1,-0.375
2024-01-19,IND_AUTO_1,-0.375
2024-01-22,IND_AUTO_1,-0.375
2024-01-23,IND_AUTO_1,-0.375
2024-01-24,IND_AUTO_1,-0.375
2024-01-25,IND_AUTO_1,-0.375
2024-01-26,IND_AUTO_1,-0.375
2024-01-29,IND_AUTO_1,-0.375
2024-01-30,IND_AUTO_1,-0.375
2024-01-31,IND_AUTO_1,-0.375
2024-02-01,IND_AUTO_1,-0.375
2024-02-02,IND_AUTO_1,-0.375
2024-02-05,IND_AUTO_1,-0.375
2024-02-06,IND_AUTO_1,-0.375
2024-02-07,IND_AUTO_1,-0.375
2024-02-08,IND_AUTO_1,-0.375
2024-02-09,IND_AUTO_1,-0.375
2024-02-12,IND_AUTO_1,-0.375
2024-02-13,IND_AUTO_1,-0.25
2024-02-14,IND_AUTO_1,-0.125
2024-02-15,IND_AUTO_1,-0.25
2024-02-16,IND_AUTO_1,-0.25
2024-02-19,IND_AUTO_1,-0.25
2024-02-20,IND_AUTO_1,-0.125
2024-02-21,IND_AUTO_1,-0.125
2024-02-22,IND_AUTO_1,-0.125
2024-02-23,IND_AUTO_1,-0.125
2024-02-26,IND_AUTO_1,-0.125
2024-02-27,IND_AUTO_1,-0.125
2024-02-28,IND_AUTO_1,-0.125
2024-02-29,IND_AUTO_1,-0.125
2024-03-01,IND_AUTO_1,-0.25
2024-03-04,IND_AUTO_1,-0.25
2024-03-05,IND_AUTO_1,-0.25
2024-03-06,IND_AUTO_1,-0.25
2024-03-07,IND_AUTO_1,-0.25
2024-03-08,IND_AUTO_1,-0.25
2024-03-11,IND_AUTO_1,-0.25
2024-03-12,IND_AUTO_1,-0.25
2024-03-13,IND_AUTO_1,-0.25
2024-03-14,IND_AUTO_1,-0.25
2024-03-15,IND_AUTO_1,-0.25
2024-03-18,IND_AUTO_1,-0.25
2024-03-19,IND_AUTO_1,-0.25
2024-03-20,IND_AUTO_1,-0.25
2024-03-21,IND_AUTO_1,-0.125
2024-03-22,IND_AUTO_1,-0.125
2024-03-25,IND_AUTO_1,-0.25
2024-03-26,IND_AUTO_1,-0.25
2024-03-27,IND_AUTO_1,-0.25
2024-03-28,IND_AUTO_1,-0.25
2024-03-29,IND_AUTO_1,-0.25
2024-04-01,IND_AUTO_1,-0.125
2024-04-02,IND_AUTO_1,-0.25
2024-04-03,IND_AUTO_1,-0.125
2024-04-04,IND_AUTO_1,0.125
2024-04-05,IND_AUTO_1,-0.1875
2024-04-08,IND_AUTO_1,-0.1875
2024-04-09,IND_AUTO_1,-0.125
2024-04-10,IND_AUTO_1,0.0
2024-04-11,IND_AUTO_1,-0.125
2024-04-12,IND_AUTO_1,-0.0625
2024-04-15,IND_AUTO_1,-0.125
2024-04-16,IND_AUTO_1,-0.25
2024-04-17,IND_AUTO_1,-0.125
2024-04-18,IND_AUTO_1,-0.125
2024-04-19,IND_AUTO_1,-0.125
2024-04-22,IND_AUTO_1,0.125
2024-04-23,IND_AUTO_1,-0.125
2024-04-24,IND_AUTO_1,0.0
2024-04-25,IND_AUTO_1,-0.0625
2024-04-26,IND_AUTO_1,0.25
2024-04-29,IND_AUTO_1,0.375
2024-04-30,IND_AUTO_1,0.25
2024-05-01,IND_AUTO_1,0.25
2024-05-02,IND_AUTO_1,-0.25
2024-05-03,IND_AUTO_1,0.25
2024-05-06,IND_AUTO_1,0.25
2024-05-07,IND_AUTO_1,0.125
2024-05-08,IND_AUTO_1,0.25
2024-05-09,IND_AUTO_1,0.25
2024-05-10,IND_AUTO_1,0.125
2024-05-13,IND_AUTO_1,0.0
2024-05-14,IND_AUTO_1,0.0
2024-05-15,IND_AUTO_1,0.125
2024-05-16,IND_AUTO_1,0.25
2024-05-17,IND_AUTO_1,-0.1875
2024-05-20,IND_AUTO_1,-0.25
2024-05-21,IND_AUTO_1,-0.3125
2024-05-22,IND_AUTO_1,-0.375
2024-05-23,IND_AUTO_1,-0.375
2024-05-24,IND_AUTO_1,-0.375
2024-05-27,IND_AUTO_1,-0.375
2024-05-28,IND_AUTO_1,-0.375
2024-05-29,IND_AUTO_1,-0.375
2024-05-30,IND_AUTO_1,-0.3125
2024-05-31,IND_AUTO_1,-0.375
2024-06-03,IND_AUTO_1,-0.375
2024-06-04,IND_AUTO_1,-0.25
2024-06-05,IND_AUTO_1,-0.25
2024-06-06,IND_AUTO_1,-0.25
2024-06-07,IND_AUTO_1,-0.25
2024-06-10,IND_AUTO_1,-0.375
2024-06-11,IND_AUTO_1,0.0
2024-06-12,IND_AUTO_1,-0.0625
2024-06-13,IND_AUTO_1,-0.375
2024-06-14,IND_AUTO_1,0.0
2024-06-17,IND_AUTO_1,-0.1875
2024-06-18,IND_AUTO_1,-0.1875
2024-06-19,IND_AUTO_1,0.0
2024-06-20,IND_AUTO_1,-0.125
2024-06-21,IND_AUTO_1,-0.25
2024-06-24,IND_AUTO_1,-0.1875
2024-06-25,IND_AUTO_1,-0.1875
2024-06-26,IND_AUTO_1,-0.125
2024-06-27,IND_AUTO_1,0.0
2024-06-28,IND_AUTO_1,0.0
2024-07-01,IND_AUTO_1,0.0
2024-07-02,IND_AUTO_1,-0.25
2024-07-03,IND_AUTO_1,-0.375
2024-07-04,IND_AUTO_1,-0.25
2024-07-05,IND_AUTO_1,-0.125
2024-07-08,IND_AUTO_1,-0.1875
2024-07-09,IND_AUTO_1,-0.1875
2024-07-10,IND_AUTO_1,-0.1875
2024-07-11,IND_AUTO_1,0.0625
2024-07-12,IND_AUTO_1,0.125
2024-07-15,IND_AUTO_1,0.125
2024-07-16,IND_AUTO_1,-0.25
2024-07-17,IND_AUTO_1,-0.25
2024-07-18,IND_AUTO_1,-0.375
2024-07-19,IND_AUTO_1,-0.25
2024-07-22,IND_AUTO_1,-0.375
2024-07-23,IND_AUTO_1,-0.3125
2024-07-24,IND_AUTO_1,-0.375
2024-07-25,IND_AUTO_1,-0.375
2024-07-26,IND_AUTO_1,-0.375
2024-07-29,IND_AUTO_1,-0.375
2024-07-30,IND_AUTO_1,0.125
2024-07-31,IND_AUTO_1,0.25
2024-08-01,IND_AUTO_1,0.25
2024-08-02,IND_AUTO_1,0.1875
2024-08-05,IND_AUTO_1,0.0625
2024-08-06,IND_AUTO_1,0.0625
2024-08-07,IND_AUTO_1,-0.1875
2024-08-08,IND_AUTO_1,0.0625
2024-08-09,IND_AUTO_1,-0.1875
2024-08-12,IND_AUTO_1,-0.1875
2024-08-13,IND_AUTO_1,-0.25
2024-08-14,IND_AUTO_1,-0.0625
2024-08-15,IND_AUTO_1,-0.1875
2024-08-16,IND_AUTO_1,-0.1875
2024-08-19,IND_AUTO_1,-0.1875
2024-08-20,IND_AUTO_1,-0.1875
2024-08-21,IND_AUTO_1,-0.1875
2024-08-22,IND_AUTO_1,0.0
2024-08-23,IND_AUTO_1,0.0625
2024-08-26,IND_AUTO_1,0.0
2024-08-27,IND_AUTO_1,-0.1875
2024-08-28,IND_AUTO_1,-0.375
2024-08-29,IND_AUTO_1,-0.375
2024-08-30,IND_AUTO_1,-0.25
2024-09-02,IND_AUTO_1,-0.375
2024-09-03,IND_AUTO_1,-0.375
2024-09-04,IND_AUTO_1,-0.375
2024-09-05,IND_AUTO_1,-0.375
2024-09-06,IND_AUTO_1,-0.375
2024-09-09,IND_AUTO_1,-0.375
2024-09-10,IND_AUTO_1,-0.375
2024-09-11,IND_AUTO_1,-0.375
2024-09-12,IND_AUTO_1,-0.375
2024-09-13,IND_AUTO_1,-0.375
2024-09-16,IND_AUTO_1,-0.375
2024-09-17,IND_AUTO_1,-0.375
2024-09-18,IND_AUTO_1,-0.3125
2024-09-19,IND_AUTO_1,0.1875
2024-09-20,IND_AUTO_1,0.0625
2024-09-23,IND_AUTO_1,-0.1875
2024-09-24,IND_AUTO_1,0.0625
2024-09-25,IND_AUTO_1,0.125
2024-09-26,IND_AUTO_1,0.0625
2024-09-27,IND_AUTO_1,0.0625
2024-09-30,IND_AUTO_1,0.125
2024-10-01,IND_AUTO_1,0.125
2024-10-02,IND_AUTO_1,0.25
2024-10-03,IND_AUTO_1,0.1875
2024-10-04,IND_AUTO_1,0.375
2024-10-07,IND_AUTO_1,0.3125
2024-10-08,IND_AUTO_1,0.25
2024-10-09,IND_AUTO_1,0.0625
2024-10-10,IND_AUTO_1,-0.125
2024-10-11,IND_AUTO_1,-0.375
2024-10-14,IND_AUTO_1,-0.25
2024-10-15,IND_AUTO_1,-0.25
2024-10-16,IND_AUTO_1,-0.25
2024-10-17,IND_AUTO_1,-0.25
2024-10-18,IND_AUTO_1,0.125
2024-10-21,IND_AUTO_1,-0.375
2024-10-22,IND_AUTO_1,0.0625
2024-10-23,IND_AUTO_1,0.125
2024-10-24,IND_AUTO_1,0.0
2024-10-25,IND_AUTO_1,-0.25
2024-10-28,IND_AUTO_1,-0.25
2024-10-29,IND_AUTO_1,-0.25
2024-10-30,IND_AUTO_1,-0.375
2024-10-31,IND_AUTO_1,-0.25
2024-11-01,IND_AUTO_1,-0.25
2024-11-04,IND_AUTO_1,-0.125
2024-11-05,IND_AUTO_1,0.0
2024-11-06,IND_AUTO_1,-0.125
2024-11-07,IND_AUTO_1,-0.125
2024-11-08,IND_AUTO_1,-0.125
2024-11-11,IND_AUTO_1,0.0
2024-11-12,IND_AUTO_1,0.125
2024-11-13,IND_AUTO_1,0.0
2024-11-14,IND_AUTO_1,0.125
2024-11-15,IND_AUTO_1,-0.125
2024-11-18,IND_AUTO_1,-0.125
2024-11-19,IND_AUTO_1,0.0
2024-11-20,IND_AUTO_1,-0.125
2024-11-21,IND_AUTO_1,0.0
2024-11-22,IND_AUTO_1,0.125
2024-11-25,IND_AUTO_1,0.0
2024-11-26,IND_AUTO_1,0.125
2024-11-27,IND_AUTO_1,0.0625
2024-11-28,IND_AUTO_1,-0.125
2024-11-29,IND_AUTO_1,0.0
2024-12-02,IND_AUTO_1,-0.125
2024-12-03,IND_AUTO_1,-0.0625
2024-12-04,IND_AUTO_1,0.0625
2024-12-05,IND_AUTO_1,0.0625
2024-12-06,IND_AUTO_1,0.0625
2024-12-09,IND_AUTO_1,0.0625
2024-12-10,IND_AUTO_1,0.0
2024-12-11,IND_AUTO_1,0.0625
2024-12-12,IND_AUTO_1,0.0625
2024-12-13,IND_AUTO_1,0.0625
2024-12-16,IND_AUTO_1,0.0625
2024-12-17,IND_AUTO_1,0.0625
2024-12-18,IND_AUTO_1,-0.125
2024-12-19,IND_AUTO_1,0.125
2024-12-20,IND_AUTO_1,0.0625
2024-12-23,IND_AUTO_1,0.0
2024-12-24,IND_AUTO_1,0.0625
2024-12-25,IND_AUTO_1,0.125
2024-12-26,IND_AUTO_1,0.125
2024-12-27,IND_AUTO_1,-0.25
2024-12-30,IND_AUTO_1,-0.25
2024-12-31,IND_AUTO_1,-0.25
2025-01-01,IND_AUTO_1,-0.25
2025-01-02,IND_AUTO_1,-0.25
2025-01-03,IND_AUTO_1,-0.125
2025-01-06,IND_AUTO_1,0.125
2025-01-07,IND_AUTO_1,0.375
2025-01-08,IND_AUTO_1,0.375
2025-01-09,IND_AUTO_1,0.375
2025-01-10,IND_AUTO_1,0.5
2025-01-13,IND_AUTO_1,0.375
2025-01-14,IND_AUTO_1,0.375
2025-01-15,IND_AUTO_1,0.125
2025-01-16,IND_AUTO_1,-0.25
2025-01-17,IND_AUTO_1,-0.125
2025-01-20,IND_AUTO_1,-0.125
2025-01-21,IND_AUTO_1,0.125
2025-01-22,IND_AUTO_1,0.5
2025-01-23,IND_AUTO_1,0.5
2025-01-24,IND_AUTO_1,0.375
2025-01-27,IND_AUTO_1,0.375
2025-01-28,IND_AUTO_1,0.375
2025-01-29,IND_AUTO_1,0.5
2025-01-30,IND_AUTO_1,0.375
2025-01-31,IND_AUTO_1,0.375
2025-02-03,IND_AUTO_1,0.5
2025-02-04,IND_AUTO_1,0.125
2025-02-05,IND_AUTO_1,0.125
2025-02-06,IND_AUTO_1,0.25
2025-02-07,IND_AUTO_1,0.125
2025-02-10,IND_AUTO_1,0.375
2025-02-11,IND_AUTO_1,0.375
2025-02-12,IND_AUTO_1,0.375
2025-02-13,IND_AUTO_1,0.5
2025-02-14,IND_AUTO_1,0.5
2025-02-17,IND_AUTO_1,0.5
2025-02-18,IND_AUTO_1,0.5
2025-02-19,IND_AUTO_1,0.5
2025-02-20,IND_AUTO_1,0.5
2025-02-21,IND_AUTO_1,0.375
2025-02-24,IND_AUTO_1,0.5
2025-02-25,IND_AUTO_1,0.25
2025-02-26,IND_AUTO_1,0.375
2025-02-27,IND_AUTO_1,0.375
2025-02-28,IND_AUTO_1,0.5
2025-03-03,IND_AUTO_1,0.5
2025-03-04,IND_AUTO_1,0.375
2025-03-05,IND_AUTO_1,0.5
2025-03-06,IND_AUTO_1,0.5
2025-03-07,IND_AUTO_1,0.125
2025-03-10,IND_AUTO_1,0.125
2025-03-11,IND_AUTO_1,0.125
2025-03-12,IND_AUTO_1,0.125
2025-03-13,IND_AUTO_1,-0.25
2025-03-14,IND_AUTO_1,-0.25
2025-03-17,IND_AUTO_1,0.125
2025-03-18,IND_AUTO_1,0.25
2025-03-19,IND_AUTO_1,0.25
2025-03-20,IND_AUTO_1,0.375
2025-03-21,IND_AUTO_1,0.5
2025-03-24,IND_AUTO_1,0.375
2025-03-25,IND_AUTO_1,0.5
2025-03-26,IND_AUTO_1,0.375
2025-03-27,IND_AUTO_1,0.5
2025-03-28,IND_AUTO_1,0.375
2025-03-31,IND_AUTO_1,0.375
2025-04-01,IND_AUTO_1,0.375
2025-04-02,IND_AUTO_1,0.375
2025-04-03,IND_AUTO_1,0.375
2025-04-04,IND_AUTO_1,0.375
2025-04-07,IND_AUTO_1,0.375
2025-04-08,IND_AUTO_1,0.375
2025-04-09,IND_AUTO_1,0.375
2025-04-10,IND_AUTO_1,0.375
2025-04-11,IND_AUTO_1,0.375
2025-04-14,IND_AUTO_1,0.375
2025-04-15,IND_AUTO_1,0.375
2025-04-16,IND_AUTO_1,0.375
2025-04-17,IND_AUTO_1,0.375
2025-04-18,IND_AUTO_1,0.5
2025-04-21,IND_AUTO_1,0.375
2025-04-22,IND_AUTO_1,0.5
2025-04-23,IND_AUTO_1,0.5
2025-04-24,IND_AUTO_1,0.5
2025-04-25,IND_AUTO_1,0.5
2025-04-28,IND_AUTO_1,0.375
2025-04-29,IND_AUTO_1,0.5
2025-04-30,IND_AUTO_1,0.5
2025-05-01,IND_AUTO_1,0.5
2025-05-02,IND_AUTO_1,0.25
2025-05-05,IND_AUTO_1,0.25
2025-05-06,IND_AUTO_1,0.5
2025-05-07,IND_AUTO_1,0.375
2025-05-08,IND_AUTO_1,0.375
2025-05-09,IND_AUTO_1,0.25
2025-05-12,IND_AUTO_1,0.25
2025-05-13,IND_AUTO_1,0.375
2025-05-14,IND_AUTO_1,0.375
2025-05-15,IND_AUTO_1,0.375
2025-05-16,IND_AUTO_1,-0.25
2025-05-19,IND_AUTO_1,0.375
2025-05-20,IND_AUTO_1,0.5
2025-05-21,IND_AUTO_1,0.5
2025-05-22,IND_AUTO_1,0.125
2025-05-23,IND_AUTO_1,0.5
2025-05-26,IND_AUTO_1,0.5
2025-05-27,IND_AUTO_1,0.5
2025-05-28,IND_AUTO_1,0.5
2025-05-29,IND_AUTO_1,0.5
2025-05-30,IND_AUTO_1,0.5
2025-06-02,IND_AUTO_1,0.5
2025-06-03,IND_AUTO_1,0.5
2025-06-04,IND_AUTO_1,0.5
2025-06-05,IND_AUTO_1,0.125
2025-06-06,IND_AUTO_1,0.125
2025-06-09,IND_AUTO_1,0.25
2025-06-10,IND_AUTO_1,0.25
2025-06-11,IND_AUTO_1,0.25
2025-06-12,IND_AUTO_1,0.25
2025-06-13,IND_AUTO_1,0.25
2025-06-16,IND_AUTO_1,0.25
2025-06-17,IND_AUTO_1,0.25
2025-06-18,IND_AUTO_1,0.25
2025-06-19,IND_AUTO_1,0.5
2025-06-20,IND_AUTO_1,-0.125
2025-06-23,IND_AUTO_1,-0.375
2025-06-24,IND_AUTO_1,0.125
2025-06-25,IND_AUTO_1,-0.375
2025-06-26,IND_AUTO_1,0.5
2025-06-27,IND_AUTO_1,0.5
2025-06-30,IND_AUTO_1,0.5
2025-07-01,IND_AUTO_1,0.5
2025-07-02,IND_AUTO_1,0.5
2025-07-03,IND_AUTO_1,0.375
2025-07-04,IND_AUTO_1,0.25
2025-07-07,IND_AUTO_1,0.25
2025-07-08,IND_AUTO_1,0.25
2025-07-09,IND_AUTO_1,0.25
2025-07-10,IND_AUTO_1,0.375
2025-07-11,IND_AUTO_1,0.375
2025-07-14,IND_AUTO_1,0.25
2025-07-15,IND_AUTO_1,0.375
2025-07-16,IND_AUTO_1,0.25
2025-07-17,IND_AUTO_1,0.375
2025-07-18,IND_AUTO_1,0.5
2025-07-21,IND_AUTO_1,0.5
2025-07-22,IND_AUTO_1,0.5
2025-07-23,IND_AUTO_1,0.5
2025-07-24,IND_AUTO_1,0.5
2025-07-25,IND_AUTO_1,0.5
2025-07-28,IND_AUTO_1,0.5
2025-07-29,IND_AUTO_1,0.375
2025-07-30,IND_AUTO_1,0.5
2025-07-31,IND_AUTO_1,0.5
2025-08-01,IND_AUTO_1,0.5
2025-08-04,IND_AUTO_1,0.5
2025-08-05,IND_AUTO_1,0.5
2025-08-06,IND_AUTO_1,0.5
2025-08-07,IND_AUTO_1,0.375
2025-08-08,IND_AUTO_1,0.5
2025-08-11,IND_AUTO_1,0.5
2025-08-12,IND_AUTO_1,0.25
2025-08-13,IND_AUTO_1,0.25
2025-08-14,IND_AUTO_1,0.25
2025-08-15,IND_AUTO_1,0.25
2025-08-18,IND_AUTO_1,0.5
