date,ticker,sector,maturity_tenor,coupon,risk_free_rate,spread,yield,price
2018-12-24,TMT_CORP_1,Technology,5Y,3.5,0.0258,0.012661,0.038461479166187626,98.4523
2018-12-24,TMT_CORP_2,Technology,5Y,3.5,0.0258,0.005913,0.031713355232046256,101.4979
2018-12-25,CNS_RET_1,Consumer,5Y,7.0,0.0258,0.046943,0.07274331477728777,98.8834
2018-12-25,CNS_STAP_1,Consumer,5Y,3.0,0.0258,0.006965,0.03276525410665498,98.7435
2018-12-25,FIN_BANK_1,Financials,5Y,3.5,0.0258,0.008509,0.03430882611427538,100.3127
2018-12-25,FIN_INS_1,Financials,5Y,3.5,0.0258,0.007427,0.03322658160364329,100.8047
2018-12-25,IND_AUTO_1,Industrial,5Y,4.0,0.0258,0.016424,0.04222434312839775,99.0159
2018-12-25,IND_ENGY_1,Energy,5Y,4.5,0.0258,0.014654,0.040454135649127455,102.0212
2018-12-25,TMT_CORP_1,Technology,5Y,3.5,0.0258,0.012779,0.03857907529795247,98.4003
2018-12-25,TMT_CORP_2,Technology,5Y,3.5,0.0258,0.006093,0.031893075560062545,101.4152
2018-12-26,CNS_RET_1,Consumer,5Y,7.0,0.026699999999999998,0.049727,0.07642682844477214,97.4096
2018-12-26,CNS_STAP_1,Consumer,5Y,3.0,0.026699999999999998,0.00697,0.03366996929889478,98.3367
2018-12-26,FIN_BANK_1,Financials,5Y,3.5,0.026699999999999998,0.008961,0.03566088456104061,99.7022
2018-12-26,FIN_INS_1,Financials,5Y,3.5,0.026699999999999998,0.007874,0.034573514019219216,100.1928
2018-12-26,IND_AUTO_1,Industrial,5Y,4.0,0.026699999999999998,0.016597,0.043297203536153156,98.5456
2018-12-26,IND_ENGY_1,Energy,5Y,4.5,0.026699999999999998,0.014719,0.041418657529117484,101.588
2018-12-26,TMT_CORP_1,Technology,5Y,3.5,0.026699999999999998,0.012483,0.03918342662698579,98.1333
2018-12-26,TMT_CORP_2,Technology,5Y,3.5,0.026699999999999998,0.005918,0.03261804269553599,101.0828
2018-12-27,CNS_RET_1,Consumer,5Y,7.0,0.026000000000000002,0.049493,0.07549284255867052,97.7806
2018-12-27,CNS_STAP_1,Consumer,5Y,3.0,0.026000000000000002,0.006849,0.032848524436216664,98.706
2018-12-27,FIN_BANK_1,Financials,5Y,3.5,0.026000000000000002,0.008906,0.03490592005143649,100.0425
2018-12-27,FIN_INS_1,Financials,5Y,3.5,0.026000000000000002,0.008311,0.034310671892090694,100.3118
2018-12-27,IND_AUTO_1,Industrial,5Y,4.0,0.026000000000000002,0.016643,0.042642898903517995,98.8321
2018-12-27,IND_ENGY_1,Energy,5Y,4.5,0.026000000000000002,0.012656,0.03865587010241523,102.835
2018-12-27,TMT_CORP_1,Technology,5Y,3.5,0.026000000000000002,0.012383,0.038382991084423196,98.4871
2018-12-27,TMT_CORP_2,Technology,5Y,3.5,0.026000000000000002,0.005905,0.031905086652035855,101.4097
2018-12-28,CNS_RET_1,Consumer,5Y,7.0,0.0256,0.049886,0.0754864223372434,97.7831
2018-12-28,CNS_STAP_1,Consumer,5Y,3.0,0.0256,0.006779,0.03237926937986957,98.9177
2018-12-28,FIN_BANK_1,Financials,5Y,3.5,0.0256,0.008901,0.03450115348325546,100.2256
2018-12-28,FIN_INS_1,Financials,5Y,3.5,0.0256,0.007674,0.033274332072356305,100.783
2018-12-28,IND_AUTO_1,Industrial,5Y,4.0,0.0256,0.016512,0.04211169602237716,99.0655
2018-12-28,IND_ENGY_1,Energy,5Y,4.5,0.0256,0.011591,0.03719123352366466,103.5039
2018-12-28,TMT_CORP_1,Technology,5Y,3.5,0.0256,0.011928,0.03752776177412621,98.8668
2018-12-28,TMT_CORP_2,Technology,5Y,3.5,0.0256,0.006572,0.0321722148818994,101.287
2018-12-31,CNS_RET_1,Consumer,5Y,7.0,0.025099999999999997,0.051046,0.07614592268961774,97.521
2018-12-31,CNS_STAP_1,Consumer,5Y,3.0,0.025099999999999997,0.006687,0.03178746467841008,99.1856
2018-12-31,FIN_BANK_1,Financials,5Y,3.5,0.025099999999999997,0.009171,0.03427093330411692,100.3299
2018-12-31,FIN_INS_1,Financials,5Y,3.5,0.025099999999999997,0.008078,0.0331777375909393,100.827
2018-12-31,IND_AUTO_1,Industrial,5Y,4.0,0.025099999999999997,0.016333,0.04143318183639548,99.3645
2018-12-31,IND_ENGY_1,Energy,5Y,4.5,0.025099999999999997,0.010597,0.03569735150794713,104.1919
2018-12-31,TMT_CORP_1,Technology,5Y,3.5,0.025099999999999997,0.011997,0.03709718383306554,99.0587
2018-12-31,TMT_CORP_2,Technology,5Y,3.5,0.025099999999999997,0.006248,0.03134826968671024,101.666
2019-01-01,CNS_RET_1,Consumer,5Y,7.0,0.025099999999999997,0.052179,0.07727894416084688,97.0728
2019-01-01,CNS_STAP_1,Consumer,5Y,3.0,0.025099999999999997,0.006553,0.03165342823723365,99.2463
2019-01-01,FIN_BANK_1,Financials,5Y,3.5,0.025099999999999997,0.010255,0.0353545059551741,99.8401
2019-01-01,FIN_INS_1,Financials,5Y,3.5,0.025099999999999997,0.008169,0.033268594408159755,100.7856
2019-01-01,IND_AUTO_1,Industrial,5Y,4.0,0.025099999999999997,0.016656,0.04175596362307737,99.2221
2019-01-01,IND_ENGY_1,Energy,5Y,4.5,0.025099999999999997,0.01142,0.03651985363147851,103.8124
2019-01-01,TMT_CORP_1,Technology,5Y,3.5,0.025099999999999997,0.012129,0.037228538200039706,99.0001
2019-01-01,TMT_CORP_2,Technology,5Y,3.5,0.025099999999999997,0.006893,0.03199283519132742,101.3694
2019-01-02,CNS_RET_1,Consumer,5Y,7.0,0.024900000000000002,0.052439,0.07733877368025499,97.0492
2019-01-02,CNS_STAP_1,Consumer,5Y,3.0,0.024900000000000002,0.006532,0.03143178805710641,99.347
2019-01-02,FIN_BANK_1,Financials,5Y,3.5,0.024900000000000002,0.010711,0.03561111605205203,99.7246
2019-01-02,FIN_INS_1,Financials,5Y,3.5,0.024900000000000002,0.008561,0.03346091759679076,100.6979
2019-01-02,IND_AUTO_1,Industrial,5Y,4.0,0.024900000000000002,0.016643,0.04154314434804131,99.316
2019-01-02,IND_ENGY_1,Energy,5Y,4.5,0.024900000000000002,0.012287,0.037187072429684685,103.5058
2019-01-02,TMT_CORP_1,Technology,5Y,3.5,0.024900000000000002,0.011974,0.0368740204794568,99.1583
2019-01-02,TMT_CORP_2,Technology,5Y,3.5,0.024900000000000002,0.006802,0.03170151978014852,101.5033
2019-01-03,CNS_RET_1,Consumer,5Y,7.0,0.023700000000000002,0.052201,0.07590117138685065,97.6182
2019-01-03,CNS_STAP_1,Consumer,5Y,3.0,0.023700000000000002,0.006596,0.03029576830659201,99.8647
2019-01-03,FIN_BANK_1,Financials,5Y,3.5,0.023700000000000002,0.01067,0.03436990186628185,100.285
2019-01-03,FIN_INS_1,Financials,5Y,3.5,0.023700000000000002,0.008325,0.032025158508799986,101.3545
2019-01-03,IND_AUTO_1,Industrial,5Y,4.0,0.023700000000000002,0.016847,0.04054694232494177,99.7569
2019-01-03,IND_ENGY_1,Energy,5Y,4.5,0.023700000000000002,0.012634,0.036333616588166306,103.8982
2019-01-03,TMT_CORP_1,Technology,5Y,3.5,0.023700000000000002,0.012339,0.036039088019388696,99.5322
2019-01-03,TMT_CORP_2,Technology,5Y,3.5,0.023700000000000002,0.007333,0.03103342936341412,101.8112
2019-01-04,CNS_RET_1,Consumer,5Y,7.0,0.024900000000000002,0.054717,0.0796170783422375,96.1563
2019-01-04,CNS_STAP_1,Consumer,5Y,3.0,0.024900000000000002,0.006648,0.03154807829901226,99.2941
2019-01-04,FIN_BANK_1,Financials,5Y,3.5,0.024900000000000002,0.010675,0.035575443241752436,99.7406
2019-01-04,FIN_INS_1,Financials,5Y,3.5,0.024900000000000002,0.008656,0.03355603508482795,100.6546
2019-01-04,IND_AUTO_1,Industrial,5Y,4.0,0.024900000000000002,0.016987,0.041886944396145195,99.1644
2019-01-04,IND_ENGY_1,Energy,5Y,4.5,0.024900000000000002,0.013452,0.03835157899099249,102.9735
2019-01-04,TMT_CORP_1,Technology,5Y,3.5,0.024900000000000002,0.011996,0.03689578689765262,99.1486
2019-01-04,TMT_CORP_2,Technology,5Y,3.5,0.024900000000000002,0.006829,0.03172948047589807,101.4904
2019-01-07,CNS_RET_1,Consumer,5Y,7.0,0.0253,0.054552,0.0798522710220958,96.0647
2019-01-07,CNS_STAP_1,Consumer,5Y,3.0,0.0253,0.006637,0.0319367541614397,99.1179
2019-01-07,FIN_BANK_1,Financials,5Y,3.5,0.0253,0.010415,0.03571480270691671,99.6779
2019-01-07,FIN_INS_1,Financials,5Y,3.5,0.0253,0.009071,0.03437122348926098,100.2844
2019-01-07,IND_AUTO_1,Industrial,5Y,4.0,0.0253,0.017699,0.04299865712895081,98.6762
2019-01-07,IND_ENGY_1,Energy,5Y,4.5,0.0253,0.013333,0.038633134029303934,102.8453
2019-01-07,TMT_CORP_1,Technology,5Y,3.5,0.0253,0.011595,0.03689508651663583,99.1489
2019-01-07,TMT_CORP_2,Technology,5Y,3.5,0.0253,0.007082,0.032381708350454334,101.191
2019-01-08,CNS_RET_1,Consumer,5Y,7.0,0.0258,0.053957,0.0797569996083809,96.1018
2019-01-08,CNS_STAP_1,Consumer,5Y,3.0,0.0258,0.006634,0.03243383506031758,98.8931
2019-01-08,FIN_BANK_1,Financials,5Y,3.5,0.0258,0.009943,0.03574301650743571,99.6652
2019-01-08,FIN_INS_1,Financials,5Y,3.5,0.0258,0.008955,0.034755275302357995,100.1106
2019-01-08,IND_AUTO_1,Industrial,5Y,4.0,0.0258,0.018126,0.04392631912940252,98.2712
2019-01-08,IND_ENGY_1,Energy,5Y,4.5,0.0258,0.014506,0.040305890374228714,102.0879
2019-01-08,TMT_CORP_1,Technology,5Y,3.5,0.0258,0.011623,0.037423110626176107,98.9134
2019-01-08,TMT_CORP_2,Technology,5Y,3.5,0.0258,0.006833,0.03263251095982496,101.0761
2019-01-09,CNS_RET_1,Consumer,5Y,7.0,0.025699999999999997,0.053106,0.07880569327223952,96.473
2019-01-09,CNS_STAP_1,Consumer,5Y,3.0,0.025699999999999997,0.006613,0.032313499751914415,98.9474
2019-01-09,FIN_BANK_1,Financials,5Y,3.5,0.025699999999999997,0.009677,0.035377039431,99.8299
2019-01-09,FIN_INS_1,Financials,5Y,3.5,0.025699999999999997,0.009003,0.034703229676489894,100.1341
2019-01-09,IND_AUTO_1,Industrial,5Y,4.0,0.025699999999999997,0.018247,0.043947309404532425,98.262
2019-01-09,IND_ENGY_1,Energy,5Y,4.5,0.025699999999999997,0.014548,0.04024750930568132,102.1143
2019-01-09,TMT_CORP_1,Technology,5Y,3.5,0.025699999999999997,0.011858,0.03755819975202705,98.8533
2019-01-09,TMT_CORP_2,Technology,5Y,3.5,0.025699999999999997,0.006328,0.03202834910479646,101.3531
2019-01-10,CNS_RET_1,Consumer,5Y,7.0,0.0256,0.050894,0.0764942017359794,97.3829
2019-01-10,CNS_STAP_1,Consumer,5Y,3.0,0.0256,0.00644,0.0320403283686867,99.071
2019-01-10,FIN_BANK_1,Financials,5Y,3.5,0.0256,0.009304,0.034903662460044664,100.0435
2019-01-10,FIN_INS_1,Financials,5Y,3.5,0.0256,0.008757,0.03435690901714512,100.2909
2019-01-10,IND_AUTO_1,Industrial,5Y,4.0,0.0256,0.019203,0.044802843989041594,97.8904
2019-01-10,IND_ENGY_1,Energy,5Y,4.5,0.0256,0.014635,0.04023536820130161,102.1197
2019-01-10,TMT_CORP_1,Technology,5Y,3.5,0.0256,0.012252,0.03785188901406614,98.7227
2019-01-10,TMT_CORP_2,Technology,5Y,3.5,0.0256,0.006445,0.03204470703572806,101.3456
2019-01-11,CNS_RET_1,Consumer,5Y,7.0,0.0252,0.051898,0.07709780417079187,97.1442
2019-01-11,CNS_STAP_1,Consumer,5Y,3.0,0.0252,0.006454,0.0316535141301507,99.2463
2019-01-11,FIN_BANK_1,Financials,5Y,3.5,0.0252,0.009653,0.034853123670384345,100.0663
2019-01-11,FIN_INS_1,Financials,5Y,3.5,0.0252,0.009527,0.03472730749270289,100.1232
2019-01-11,IND_AUTO_1,Industrial,5Y,4.0,0.0252,0.019463,0.04466281508712093,97.9511
2019-01-11,IND_ENGY_1,Energy,5Y,4.5,0.0252,0.014417,0.03961731034514795,102.3989
2019-01-11,TMT_CORP_1,Technology,5Y,3.5,0.0252,0.012103,0.037302515897435856,98.9671
2019-01-11,TMT_CORP_2,Technology,5Y,3.5,0.0252,0.006859,0.032059318728347844,101.3389
2019-01-14,CNS_RET_1,Consumer,5Y,7.0,0.0253,0.048906,0.07420598866723134,98.2947
2019-01-14,CNS_STAP_1,Consumer,5Y,3.0,0.0253,0.006373,0.03167278558088383,99.2376
2019-01-14,FIN_BANK_1,Financials,5Y,3.5,0.0253,0.009129,0.03442932644581072,100.2581
2019-01-14,FIN_INS_1,Financials,5Y,3.5,0.0253,0.009509,0.03480872386706684,100.0864
2019-01-14,IND_AUTO_1,Industrial,5Y,4.0,0.0253,0.020279,0.04557905949028893,97.5548
2019-01-14,IND_ENGY_1,Energy,5Y,4.5,0.0253,0.015098,0.040397651095524,102.0466
2019-01-14,TMT_CORP_1,Technology,5Y,3.5,0.0253,0.012342,0.03764175826929155,98.8161
2019-01-14,TMT_CORP_2,Technology,5Y,3.5,0.0253,0.006571,0.03187056017606983,101.4256
2019-01-15,CNS_RET_1,Consumer,5Y,7.0,0.0253,0.048871,0.07417118731805324,98.3087
2019-01-15,CNS_STAP_1,Consumer,5Y,3.0,0.0253,0.006197,0.03149711905951051,99.3173
2019-01-15,FIN_BANK_1,Financials,5Y,3.5,0.0253,0.009823,0.03512347133873133,99.9443
2019-01-15,FIN_INS_1,Financials,5Y,3.5,0.0253,0.009137,0.034436785031793635,100.2547
2019-01-15,IND_AUTO_1,Industrial,5Y,4.0,0.0253,0.020652,0.04595235350863221,97.3939
2019-01-15,IND_ENGY_1,Energy,5Y,4.5,0.0253,0.014731,0.04003109165190915,102.2119
2019-01-15,TMT_CORP_1,Technology,5Y,3.5,0.0253,0.012298,0.03759759664807477,98.8357
2019-01-15,TMT_CORP_2,Technology,5Y,3.5,0.0253,0.006036,0.031336303492732816,101.6715
2019-01-16,CNS_RET_1,Consumer,5Y,7.0,0.0254,0.048586,0.07398556498208454,98.3831
2019-01-16,CNS_STAP_1,Consumer,5Y,3.0,0.0254,0.006241,0.03164069469698883,99.2521
2019-01-16,FIN_BANK_1,Financials,5Y,3.5,0.0254,0.010216,0.035616473385735176,99.7221
2019-01-16,FIN_INS_1,Financials,5Y,3.5,0.0254,0.008859,0.03425946101875845,100.3351
2019-01-16,IND_AUTO_1,Industrial,5Y,4.0,0.0254,0.019482,0.044881528339639695,97.8563
2019-01-16,IND_ENGY_1,Energy,5Y,4.5,0.0254,0.015686,0.04108633228823157,101.737
2019-01-16,TMT_CORP_1,Technology,5Y,3.5,0.0254,0.01222,0.03761999074720332,98.8258
2019-01-16,TMT_CORP_2,Technology,5Y,3.5,0.0254,0.006037,0.03143708762827793,101.625
2019-01-17,CNS_RET_1,Consumer,5Y,7.0,0.0258,0.051381,0.07718070037414489,97.1115
2019-01-17,CNS_STAP_1,Consumer,5Y,3.0,0.0258,0.00616,0.03195980340596336,99.1075
2019-01-17,FIN_BANK_1,Financials,5Y,3.5,0.0258,0.010236,0.036036132983972353,99.5336
2019-01-17,FIN_INS_1,Financials,5Y,3.5,0.0258,0.008956,0.03475643837506204,100.11
2019-01-17,IND_AUTO_1,Industrial,5Y,4.0,0.0258,0.020298,0.046097617898397024,97.3313
2019-01-17,IND_ENGY_1,Energy,5Y,4.5,0.0258,0.014646,0.040446119103970106,102.0248
2019-01-17,TMT_CORP_1,Technology,5Y,3.5,0.0258,0.012409,0.03820916013220716,98.5641
2019-01-17,TMT_CORP_2,Technology,5Y,3.5,0.0258,0.00604,0.03183953370633644,101.4398
2019-01-18,CNS_RET_1,Consumer,5Y,7.0,0.0262,0.049041,0.07524053534652214,97.8811
2019-01-18,CNS_STAP_1,Consumer,5Y,3.0,0.0262,0.006186,0.0323859611409054,98.9147
2019-01-18,FIN_BANK_1,Financials,5Y,3.5,0.0262,0.010245,0.03644538720401105,99.3501
2019-01-18,FIN_INS_1,Financials,5Y,3.5,0.0262,0.009329,0.03552874089628848,99.7616
2019-01-18,IND_AUTO_1,Industrial,5Y,4.0,0.0262,0.020374,0.0465736533950916,97.1268
2019-01-18,IND_ENGY_1,Energy,5Y,4.5,0.0262,0.013641,0.039840610309383066,102.2979
2019-01-18,TMT_CORP_1,Technology,5Y,3.5,0.0262,0.012539,0.03873853671313883,98.3298
2019-01-18,TMT_CORP_2,Technology,5Y,3.5,0.0262,0.006282,0.0324822580114394,101.1449
2019-01-21,CNS_RET_1,Consumer,5Y,7.0,0.0262,0.047877,0.07407739371149644,98.3463
2019-01-21,CNS_STAP_1,Consumer,5Y,3.0,0.0262,0.00629,0.032489801703455855,98.8678
2019-01-21,FIN_BANK_1,Financials,5Y,3.5,0.0262,0.009974,0.03617352730766911,99.4719
2019-01-21,FIN_INS_1,Financials,5Y,3.5,0.0262,0.008776,0.03497611784640341,100.0108
2019-01-21,IND_AUTO_1,Industrial,5Y,4.0,0.0262,0.020332,0.046531505706247554,97.1449
2019-01-21,IND_ENGY_1,Energy,5Y,4.5,0.0262,0.014326,0.04052622909204104,101.9887
2019-01-21,TMT_CORP_1,Technology,5Y,3.5,0.0262,0.012105,0.038305303093247915,98.5215
2019-01-21,TMT_CORP_2,Technology,5Y,3.5,0.0262,0.006675,0.03287520520168094,100.9652
2019-01-22,CNS_RET_1,Consumer,5Y,7.0,0.025699999999999997,0.04768,0.07338037790620144,98.6264
2019-01-22,CNS_STAP_1,Consumer,5Y,3.0,0.025699999999999997,0.006165,0.031865482850593325,99.1502
2019-01-22,FIN_BANK_1,Financials,5Y,3.5,0.025699999999999997,0.010122,0.03582185697027713,99.6298
2019-01-22,FIN_INS_1,Financials,5Y,3.5,0.025699999999999997,0.009633,0.03533276291839479,99.8499
2019-01-22,IND_AUTO_1,Industrial,5Y,4.0,0.025699999999999997,0.020499,0.046199486499294916,97.2875
2019-01-22,IND_ENGY_1,Energy,5Y,4.5,0.025699999999999997,0.014276,0.039976447660543216,102.2365
2019-01-22,TMT_CORP_1,Technology,5Y,3.5,0.025699999999999997,0.012445,0.03814477451944058,98.5927
2019-01-22,TMT_CORP_2,Technology,5Y,3.5,0.025699999999999997,0.006684,0.03238444358113538,101.1897
2019-01-23,CNS_RET_1,Consumer,5Y,7.0,0.0259,0.047406,0.07330635485309417,98.6562
2019-01-23,CNS_STAP_1,Consumer,5Y,3.0,0.0259,0.006174,0.0320744623292897,99.0556
2019-01-23,FIN_BANK_1,Financials,5Y,3.5,0.0259,0.010681,0.03658065811322024,99.2895
2019-01-23,FIN_INS_1,Financials,5Y,3.5,0.0259,0.009802,0.03570228105882944,99.6835
2019-01-23,IND_AUTO_1,Industrial,5Y,4.0,0.0259,0.020272,0.04617224893706523,97.2992
2019-01-23,IND_ENGY_1,Energy,5Y,4.5,0.0259,0.013882,0.03978160360906876,102.3246
2019-01-23,TMT_CORP_1,Technology,5Y,3.5,0.0259,0.012757,0.03865724886544101,98.3657
2019-01-23,TMT_CORP_2,Technology,5Y,3.5,0.0259,0.007417,0.03331739813045743,100.7633
2019-01-24,CNS_RET_1,Consumer,5Y,7.0,0.0255,0.046689,0.0721893779641202,99.1075
2019-01-24,CNS_STAP_1,Consumer,5Y,3.0,0.0255,0.005944,0.03144360124249528,99.3416
2019-01-24,FIN_BANK_1,Financials,5Y,3.5,0.0255,0.01033,0.03583010225341583,99.6261
2019-01-24,FIN_INS_1,Financials,5Y,3.5,0.0255,0.01004,0.03553969221136321,99.7567
2019-01-24,IND_AUTO_1,Industrial,5Y,4.0,0.0255,0.020406,0.04590624681549518,97.4137
2019-01-24,IND_ENGY_1,Energy,5Y,4.5,0.0255,0.014758,0.04025792561005509,102.1096
2019-01-24,TMT_CORP_1,Technology,5Y,3.5,0.0255,0.012562,0.03806186593752431,98.6295
2019-01-24,TMT_CORP_2,Technology,5Y,3.5,0.0255,0.007529,0.033029428289586674,100.8947
2019-01-25,CNS_RET_1,Consumer,5Y,7.0,0.0259,0.046564,0.07246414957888289,98.9963
2019-01-25,CNS_STAP_1,Consumer,5Y,3.0,0.0259,0.006138,0.03203757748152215,99.0723
2019-01-25,FIN_BANK_1,Financials,5Y,3.5,0.0259,0.009565,0.03546532024951654,99.7902
2019-01-25,FIN_INS_1,Financials,5Y,3.5,0.0259,0.010026,0.035926203783688215,99.5829
2019-01-25,IND_AUTO_1,Industrial,5Y,4.0,0.0259,0.020024,0.04592385134118409,97.4061
2019-01-25,IND_ENGY_1,Energy,5Y,4.5,0.0259,0.014217,0.04011663203104322,102.1733
2019-01-25,TMT_CORP_1,Technology,5Y,3.5,0.0259,0.012625,0.038525393768259766,98.424
2019-01-25,TMT_CORP_2,Technology,5Y,3.5,0.0259,0.007425,0.033325101923702666,100.7598
2019-01-28,CNS_RET_1,Consumer,5Y,7.0,0.0258,0.044954,0.07075430496085723,99.6913
2019-01-28,CNS_STAP_1,Consumer,5Y,3.0,0.0258,0.005964,0.0317641674278805,99.1961
2019-01-28,FIN_BANK_1,Financials,5Y,3.5,0.0258,0.009937,0.03573678845983216,99.668
2019-01-28,FIN_INS_1,Financials,5Y,3.5,0.0258,0.010064,0.035864198136631775,99.6108
2019-01-28,IND_AUTO_1,Industrial,5Y,4.0,0.0258,0.020819,0.046618536256306305,97.1075
2019-01-28,IND_ENGY_1,Energy,5Y,4.5,0.0258,0.014062,0.03986169254128682,102.2884
2019-01-28,TMT_CORP_1,Technology,5Y,3.5,0.0258,0.012713,0.03851316819991451,98.4294
2019-01-28,TMT_CORP_2,Technology,5Y,3.5,0.0258,0.006843,0.03264321825226893,101.0712
2019-01-29,CNS_RET_1,Consumer,5Y,7.0,0.0255,0.045385,0.0708845750833494,99.6382
2019-01-29,CNS_STAP_1,Consumer,5Y,3.0,0.0255,0.0059,0.031399875018068915,99.3615
2019-01-29,FIN_BANK_1,Financials,5Y,3.5,0.0255,0.010113,0.03561291082609516,99.7237
2019-01-29,FIN_INS_1,Financials,5Y,3.5,0.0255,0.010028,0.035527936437354204,99.762
2019-01-29,IND_AUTO_1,Industrial,5Y,4.0,0.0255,0.020736,0.04623579780278106,97.2719
2019-01-29,IND_ENGY_1,Energy,5Y,4.5,0.0255,0.015419,0.0409185634637911,101.8123
2019-01-29,TMT_CORP_1,Technology,5Y,3.5,0.0255,0.012741,0.03824144571810777,98.5498
2019-01-29,TMT_CORP_2,Technology,5Y,3.5,0.0255,0.006775,0.032274637414542555,101.2401
2019-01-30,CNS_RET_1,Consumer,5Y,7.0,0.024900000000000002,0.042439,0.06733917415465117,101.0988
2019-01-30,CNS_STAP_1,Consumer,5Y,3.0,0.024900000000000002,0.00607,0.030970084321833825,99.557
2019-01-30,FIN_BANK_1,Financials,5Y,3.5,0.024900000000000002,0.009559,0.03445894427862908,100.2447
2019-01-30,FIN_INS_1,Financials,5Y,3.5,0.024900000000000002,0.010506,0.035406227031498996,99.8168
2019-01-30,IND_AUTO_1,Industrial,5Y,4.0,0.024900000000000002,0.020484,0.04538393629479979,97.639
2019-01-30,IND_ENGY_1,Energy,5Y,4.5,0.024900000000000002,0.016903,0.041803333536687484,101.4159
2019-01-30,TMT_CORP_1,Technology,5Y,3.5,0.024900000000000002,0.012565,0.03746515133155719,98.8947
2019-01-30,TMT_CORP_2,Technology,5Y,3.5,0.024900000000000002,0.006679,0.031578598448716015,101.5599
2019-01-31,CNS_RET_1,Consumer,5Y,7.0,0.024300000000000002,0.042392,0.0666919475517582,101.3685
2019-01-31,CNS_STAP_1,Consumer,5Y,3.0,0.024300000000000002,0.006039,0.030339424760892644,99.8447
2019-01-31,FIN_BANK_1,Financials,5Y,3.5,0.024300000000000002,0.009207,0.03350650519319407,100.6772
2019-01-31,FIN_INS_1,Financials,5Y,3.5,0.024300000000000002,0.010527,0.03482747066425283,100.0779
2019-01-31,IND_AUTO_1,Industrial,5Y,4.0,0.024300000000000002,0.019891,0.04419143090722279,98.1558
2019-01-31,IND_ENGY_1,Energy,5Y,4.5,0.024300000000000002,0.018415,0.04271481389200931,101.0096
2019-01-31,TMT_CORP_1,Technology,5Y,3.5,0.024300000000000002,0.01236,0.036659686790234,99.2542
2019-01-31,TMT_CORP_2,Technology,5Y,3.5,0.024300000000000002,0.007073,0.031373234554204606,101.6545
2019-02-01,CNS_RET_1,Consumer,5Y,7.0,0.025099999999999997,0.041621,0.06672090265060585,101.3564
2019-02-01,CNS_STAP_1,Consumer,5Y,3.0,0.025099999999999997,0.005888,0.030987941042542214,99.5488
2019-02-01,FIN_BANK_1,Financials,5Y,3.5,0.025099999999999997,0.008795,0.033894908462911405,100.5005
2019-02-01,FIN_INS_1,Financials,5Y,3.5,0.025099999999999997,0.01089,0.035990237078661586,99.5542
2019-02-01,IND_AUTO_1,Industrial,5Y,4.0,0.025099999999999997,0.020053,0.04515323806152485,97.7387
2019-02-01,IND_ENGY_1,Energy,5Y,4.5,0.025099999999999997,0.018169,0.043269135443230224,100.7635
2019-02-01,TMT_CORP_1,Technology,5Y,3.5,0.025099999999999997,0.012319,0.03741864708077226,98.9154
2019-02-01,TMT_CORP_2,Technology,5Y,3.5,0.025099999999999997,0.007277,0.03237736291824683,101.193
2019-02-04,CNS_RET_1,Consumer,5Y,7.0,0.0253,0.042888,0.06818816839469631,100.7465
2019-02-04,CNS_STAP_1,Consumer,5Y,3.0,0.0253,0.00598,0.031279558538972047,99.4161
2019-02-04,FIN_BANK_1,Financials,5Y,3.5,0.0253,0.008456,0.033756029609647034,100.5636
2019-02-04,FIN_INS_1,Financials,5Y,3.5,0.0253,0.01072,0.03601985849075458,99.5409
2019-02-04,IND_AUTO_1,Industrial,5Y,4.0,0.0253,0.020163,0.04546295668559788,97.6049
2019-02-04,IND_ENGY_1,Energy,5Y,4.5,0.0253,0.019354,0.044653725664820884,100.1522
2019-02-04,TMT_CORP_1,Technology,5Y,3.5,0.0253,0.01258,0.037879872041105406,98.7103
2019-02-04,TMT_CORP_2,Technology,5Y,3.5,0.0253,0.00686,0.03215971422471604,101.2928
2019-02-05,CNS_RET_1,Consumer,5Y,7.0,0.025099999999999997,0.045084,0.07018400134619299,99.9246
2019-02-05,CNS_STAP_1,Consumer,5Y,3.0,0.025099999999999997,0.006067,0.031166881919324988,99.4674
2019-02-05,FIN_BANK_1,Financials,5Y,3.5,0.025099999999999997,0.008323,0.03342319419603248,100.7151
2019-02-05,FIN_INS_1,Financials,5Y,3.5,0.025099999999999997,0.010829,0.035928748306281795,99.5818
2019-02-05,IND_AUTO_1,Industrial,5Y,4.0,0.025099999999999997,0.020399,0.04549905803150115,97.5893
2019-02-05,IND_ENGY_1,Energy,5Y,4.5,0.025099999999999997,0.018475,0.043574974206604514,100.6281
2019-02-05,TMT_CORP_1,Technology,5Y,3.5,0.025099999999999997,0.01268,0.037780498214275655,98.7544
2019-02-05,TMT_CORP_2,Technology,5Y,3.5,0.025099999999999997,0.006955,0.03205541720223801,101.3407
2019-02-06,CNS_RET_1,Consumer,5Y,7.0,0.025,0.044647,0.06964690687867973,100.1449
2019-02-06,CNS_STAP_1,Consumer,5Y,3.0,0.025,0.005986,0.030986046321199653,99.5497
2019-02-06,FIN_BANK_1,Financials,5Y,3.5,0.025,0.008221,0.03322073371660133,100.8074
2019-02-06,FIN_INS_1,Financials,5Y,3.5,0.025,0.010496,0.035495792950862165,99.7765
2019-02-06,IND_AUTO_1,Industrial,5Y,4.0,0.025,0.019742,0.0447424300960999,97.9166
